4238. 	464880 	Stars in Shadow 	184 	46 	73.48% 	80.00%
4239. 	355970 	Home is Where One Starts... 	281 	76 	73.47% 	78.71%
4240. 	245150 	The Novelist 	609 	182 	73.47% 	76.99%
4241. 	321830 	Cavern Kings 	154 	37 	73.47% 	80.63%
4242. 	439920 	Royal Heroes 	174 	43 	73.47% 	80.18%
4243. 	398450 	Absent 	164 	40 	73.46% 	80.39%
4244. 	342350 	Into The Gloom 	113 	25 	73.46% 	81.88%
4245. 	468800 	Arkshot 	81 	16 	73.46% 	83.51%
4246. 	429620 	Dungeon Rushers 	412 	118 	73.44% 	77.74%
4247. 	275570 	Summoner 	177 	44 	73.43% 	80.09%
4248. 	508390 	Scrap Garden - The Day Before 	510 	150 	73.42% 	77.27%
4249. 	37260 	Emerald City Confidential 	34 	4 	73.41% 	89.47%
4250. 	548230 	SPINGUN 	34 	4 	73.41% 	89.47%
4251. 	487160 	Trials of Azra 	34 	4 	73.41% 	89.47%
4252. 	401710 	Flinthook 	245 	65 	73.41% 	79.03%
4253. 	366060 	Teddy Terror 	34 	4 	73.41% 	89.47%
4254. 	326190 	Alchemy Mysteries: Prague Legends 	667 	202 	73.40% 	76.75%
4255. 	361830 	in Space 	88 	18 	73.40% 	83.02%
4256. 	517370 	Tavernier 	66 	12 	73.40% 	84.62%
4257. 	387060 	Earth Overclocked 	66 	12 	73.40% 	84.62%
4258. 	11340 	Larva Mortus 	491 	144 	73.39% 	77.32%
4259. 	214420 	Gear Up 	5,976 	2,046 	73.39% 	74.50%
4260. 	467930 	SMASHING THE BATTLE 	305 	84 	73.38% 	78.41%
4261. 	46270 	Star Wolves 	150 	36 	73.38% 	80.65%
4262. 	248800 	Dysfunctional Systems: Learning to Manage Chaos 	594 	178 	73.38% 	76.94%
4263. 	395620 	Ittle Dew 2 	77 	15 	73.37% 	83.70%
4264. 	418150 	The Madness of Little Emma 	95 	20 	73.37% 	82.61%
4265. 	556240 	Disoriented 	77 	15 	73.37% 	83.70%
4266. 	490370 	Imperium Galactica II 	77 	15 	73.37% 	83.70%
4267. 	509980 	BIGFOOT 	827 	256 	73.35% 	76.36%
4268. 	404620 	The Political Machine 2016 	447 	130 	73.34% 	77.47%
4269. 	2450 	Bloody Good Time 	593 	178 	73.34% 	76.91%
4270. 	250460 	Bridge Constructor 	698 	213 	73.34% 	76.62%
4271. 	249990 	FORCED 	1,703 	555 	73.33% 	75.42%
4272. 	201570 	Really Big Sky 	1,431 	462 	73.32% 	75.59%
4273. 	363790 	Egg Returns Home 	388 	111 	73.32% 	77.76%
4274. 	344850 	Big Pharma 	810 	251 	73.30% 	76.34%
4275. 	331510 	Amphora 	84 	17 	73.30% 	83.17%
4276. 	12640 	Drakensang 	156 	38 	73.29% 	80.41%
4277. 	244950 	Where is my Heart? 	112 	25 	73.28% 	81.75%
4278. 	290060 	Glitchspace 	179 	45 	73.28% 	79.91%
4279. 	536220 	The Walking Dead: A New Frontier 	4,352 	1,484 	73.27% 	74.57%
4280. 	583040 	Princess Maker Refine 	73 	14 	73.27% 	83.91%
4281. 	325370 	Nova-111 	98 	21 	73.26% 	82.35%
4282. 	411310 	Codename: Panzers, Phase One 	58 	10 	73.26% 	85.29%
4283. 	229890 	Joe Danger 	58 	10 	73.26% 	85.29%
4284. 	551690 	Counter Fight 	58 	10 	73.26% 	85.29%
4285. 	317820 	Guild of Dungeoneering 	802 	249 	73.25% 	76.31%
4286. 	254820 	Ground Control Anthology 	38 	5 	73.24% 	88.37%
4287. 	528260 	TITAN SLAYER 	38 	5 	73.24% 	88.37%
4288. 	529480 	Chopper: Lethal darkness 	38 	5 	73.24% 	88.37%
4289. 	531960 	Bloody Walls 	593 	179 	73.24% 	76.81%
4290. 	461410 	Protonwar 	38 	5 	73.24% 	88.37%
4291. 	311770 	LEGO® Pirates of the Caribbean The Video Game 	265 	72 	73.23% 	78.64%
4292. 	11480 	Soldiers: Heroes of World War II 	185 	47 	73.23% 	79.74%
4293. 	558110 	Odyssey - The Next Generation Science Game 	54 	9 	73.21% 	85.71%
4294. 	314810 	Randal's Monday 	438 	128 	73.21% 	77.39%
4295. 	286280 	Steel Armor: Blaze of War 	115 	26 	73.20% 	81.56%
4296. 	616560 	Ultimate Epic Battle Simulator 	1,712 	562 	73.20% 	75.29%
4297. 	58230 	MacGuffin's Curse 	80 	16 	73.20% 	83.33%
4298. 	105000 	A New Beginning - Final Cut 	812 	253 	73.20% 	76.24%
4299. 	259390 	Ballpoint Universe: Infinite 	471 	139 	73.19% 	77.21%
4300. 	289070 	Sid Meier's Civilization VI 	22,305 	7,937 	73.18% 	73.76%
4301. 	582620 	Copoka 	69 	13 	73.18% 	84.15%
4302. 	71230 	Crazy Taxi 	582 	176 	73.17% 	76.78%
4303. 	551450 	Furious Angels 	50 	8 	73.17% 	86.21%
4304. 	588100 	Blood Harvest 	50 	8 	73.17% 	86.21%
4305. 	283270 	Jagged Alliance Gold 	50 	8 	73.17% 	86.21%
4306. 	368500 	Assassin's Creed Syndicate 	4,373 	1,500 	73.16% 	74.46%
4307. 	286770 	Shadow Ops: Red Mercury 	101 	22 	73.16% 	82.11%
4308. 	501430 	Blue Solar: Chaos War 	101 	22 	73.16% 	82.11%
4309. 	384090 	Sketch Tales 	101 	22 	73.16% 	82.11%
4310. 	417980 	Planet Diver 	46 	7 	73.15% 	86.79%
4311. 	49810 	CreaVures 	94 	20 	73.15% 	82.46%
4312. 	487220 	Freebie 	801 	250 	73.15% 	76.21%
4313. 	16810 	Sid Meier's Civilization IV: Colonization 	254 	69 	73.11% 	78.64%
4314. 	45740 	Dead Rising 2 	2,001 	666 	73.10% 	75.03%
4315. 	632000 	CrossCells 	76 	15 	73.10% 	83.52%
4316. 	337940 	X-note 	76 	15 	73.10% 	83.52%
4317. 	485120 	Frog Climbers 	65 	12 	73.09% 	84.42%
4318. 	243140 	Glare 	65 	12 	73.09% 	84.42%
4319. 	277590 	Assassin's Creed Freedom Cry 	722 	224 	73.09% 	76.32%
4320. 	577180 	Sin Castle 	65 	12 	73.09% 	84.42%
4321. 	388320 	1979 Revolution: Black Friday 	359 	103 	73.08% 	77.71%
4322. 	238370 	Magicka 2 	2,884 	978 	73.08% 	74.68%
4323. 	11190 	Sherlock Holmes versus Jack the Ripper 	241 	65 	73.07% 	78.76%
4324. 	358350 	Secret Agent 	29 	3 	73.04% 	90.63%
4325. 	493100 	BellyBots 	29 	3 	73.04% 	90.63%
4326. 	425820 	Dragonpath 	29 	3 	73.04% 	90.63%
4327. 	410150 	Swapperoo 	29 	3 	73.04% 	90.63%
4328. 	554220 	Oafmatch 	29 	3 	73.04% 	90.63%
4329. 	458170 	SpiritSphere 	29 	3 	73.04% 	90.63%
4330. 	206060 	Avernum 6 	29 	3 	73.04% 	90.63%
4331. 	420790 	StarBreak 	602 	184 	73.04% 	76.59%
4332. 	3430 	Pizza Frenzy 	29 	3 	73.04% 	90.63%
4333. 	403970 	The Dwarves 	545 	165 	73.03% 	76.76%
4334. 	206480 	Dungeons & Dragons Online® 	1,307 	426 	73.03% 	75.42%
4335. 	265830 	Monochroma 	312 	88 	73.03% 	78.00%
4336. 	409560 	Run Rabbit Run 	72 	14 	72.99% 	83.72%
4337. 	329040 	Dungeon Kingdom: Sign of the Moon 	61 	11 	72.99% 	84.72%
4338. 	212160 	Vindictus 	3,145 	1,075 	72.99% 	74.53%
4339. 	313470 	Boot Hill Heroes 	72 	14 	72.99% 	83.72%
4340. 	327060 	Feist 	299 	84 	72.98% 	78.07%
4341. 	211010 	Alien Shooter 2 Conscription 	137 	33 	72.95% 	80.59%
4342. 	576470 	ANIMALITY 	255 	70 	72.94% 	78.46%
4343. 	506500 	Party Panic 	163 	41 	72.93% 	79.90%
4344. 	426310 	Perception 	93 	20 	72.93% 	82.30%
4345. 	471330 	Versus Squad 	93 	20 	72.93% 	82.30%
4346. 	8890 	Freedom Force vs. the 3rd Reich 	93 	20 	72.93% 	82.30%
4347. 	234940 	The 39 Steps 	769 	242 	72.93% 	76.06%
4348. 	527710 	Crown Champion: Legends of the Arena 	57 	10 	72.90% 	85.07%
4349. 	289360 	Konung 2 	57 	10 	72.90% 	85.07%
4350. 	588110 	One Dog Story 	57 	10 	72.90% 	85.07%
4351. 	502820 	Batman™: Arkham VR 	304 	86 	72.90% 	77.95%
4352. 	304290 	Heroes Rise: The Hero Project 	120 	28 	72.89% 	81.08%
4353. 	421810 	OH! RPG! 	248 	68 	72.88% 	78.48%
4354. 	339580 	Ember 	285 	80 	72.87% 	78.08%
4355. 	388410 	Darksiders II Deathinitive Edition 	3,093 	1,064 	72.86% 	74.40%
4356. 	381210 	Dead by Daylight 	60,519 	22,161 	72.85% 	73.20%
4357. 	427980 	Aozora Meikyuu 	294 	83 	72.85% 	77.98%
4358. 	327510 	WASTED 	593 	183 	72.84% 	76.42%
4359. 	385590 	Lethal RPG: War 	123 	29 	72.83% 	80.92%
4360. 	368180 	Polyball 	96 	21 	72.83% 	82.05%
4361. 	315340 	A.R.E.S. Extinction Agenda EX 	96 	21 	72.83% 	82.05%
4362. 	288290 	Super Game Jam 	53 	9 	72.82% 	85.48%
4363. 	212740 	TERA 	560 	172 	72.82% 	76.50%
4364. 	498240 	Batman - The Telltale Series 	3,919 	1,363 	72.82% 	74.20%
4365. 	3450 	Typer Shark! Deluxe 	53 	9 	72.82% 	85.48%
4366. 	436500 	Diaries of a Spaceport Janitor 	216 	58 	72.81% 	78.83%
4367. 	420180 	Chronicle of Innsmouth 	33 	4 	72.79% 	89.19%
4368. 	636150 	Cyberhunt 	33 	4 	72.79% 	89.19%
4369. 	611790 	House Party 	106 	24 	72.79% 	81.54%
4370. 	547050 	RYB 	33 	4 	72.79% 	89.19%
4371. 	374900 	Agatha Christie - The ABC Murders 	393 	116 	72.79% 	77.21%
4372. 	347520 	Legends of Atlantis: Exodus 	33 	4 	72.79% 	89.19%
4373. 	15560 	AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome 	714 	225 	72.78% 	76.04%
4374. 	297210 	Famaze 	250 	69 	72.78% 	78.37%
4375. 	452710 	Realities 	139 	34 	72.76% 	80.35%
4376. 	333420 	Cossacks 3 	3,123 	1,080 	72.76% 	74.30%
4377. 	384360 	Fingered 	532 	163 	72.76% 	76.55%
4378. 	397090 	Wind Child 	49 	8 	72.75% 	85.96%
4379. 	567800 	12 Labours of Hercules VI: Race for Olympus 	49 	8 	72.75% 	85.96%
4380. 	290040 	Retro Game Crunch 	168 	43 	72.75% 	79.62%
4381. 	335070 	VRC PRO 	168 	43 	72.75% 	79.62%
4382. 	401120 	Anode 	49 	8 	72.75% 	85.96%
4383. 	432230 	Axe, Bow & Staff 	24 	2 	72.73% 	92.31%
4384. 	378530 	Nature's Zombie Apocalypse 	24 	2 	72.73% 	92.31%
4385. 	522730 	God Of Arrows VR 	24 	2 	72.73% 	92.31%
4386. 	467220 	Dyna Bomb 	24 	2 	72.73% 	92.31%
4387. 	535460 	A Fear Of Heights, And Other Things 	24 	2 	72.73% 	92.31%
4388. 	374460 	Impossiball 	24 	2 	72.73% 	92.31%
4389. 	388260 	Super Slam Dunk Touchdown 	24 	2 	72.73% 	92.31%
4390. 	562330 	Dwarflings 	24 	2 	72.73% 	92.31%
4391. 	614950 	Shootout on Cash Island 	24 	2 	72.73% 	92.31%
4392. 	354620 	Miner Warfare 	92 	20 	72.71% 	82.14%
4393. 	457810 	Sky To Fly: Soulless Leviathan 	71 	14 	72.70% 	83.53%
4394. 	250030 	Lilly Looking Through 	439 	132 	72.70% 	76.88%
4395. 	447800 	LostWinds 2: Winter of the Melodias 	45 	7 	72.69% 	86.54%
4396. 	444130 	Auralux: Constellations 	45 	7 	72.69% 	86.54%
4397. 	628710 	Hell Warders 	45 	7 	72.69% 	86.54%
4398. 	358290 	Hocus Pocus 	45 	7 	72.69% 	86.54%
4399. 	397500 	Labyronia RPG 2 	358 	105 	72.68% 	77.32%
4400. 	547540 	panGEMic 	37 	5 	72.68% 	88.10%
4401. 	462480 	Sweet Escape VR 	37 	5 	72.68% 	88.10%
4402. 	294720 	Putt-Putt and Fatty Bear's Activity Pack 	37 	5 	72.68% 	88.10%
4403. 	375120 	Super Star Path 	85 	18 	72.68% 	82.52%
4404. 	371550 	A Bastard's Tale 	102 	23 	72.67% 	81.60%
4405. 	570860 	AudioBeats 	41 	6 	72.66% 	87.23%
4406. 	335560 	Light Bound 	19 	1 	72.66% 	95.00%
4407. 	503550 	DYE 	19 	1 	72.66% 	95.00%
4408. 	307640 	Stick RPG 2 	270 	76 	72.66% 	78.03%
4409. 	491350 	Way of the Red 	19 	1 	72.66% 	95.00%
4410. 	547750 	Endless Night - Alpha 	19 	1 	72.66% 	95.00%
4411. 	392600 	Volvox 	19 	1 	72.66% 	95.00%
4412. 	419810 	House of Hell 	19 	1 	72.66% 	95.00%
4413. 	575110 	Magic Lantern 	19 	1 	72.66% 	95.00%
4414. 	541660 	Disney Infinity 2.0: Gold Edition 	19 	1 	72.66% 	95.00%
4415. 	334100 	Extreme Exorcism 	19 	1 	72.66% 	95.00%
4416. 	510250 	Super Destronaut 	19 	1 	72.66% 	95.00%
4417. 	536780 	Lost Grimoires: Stolen Kingdom 	41 	6 	72.66% 	87.23%
4418. 	251510 	Constant C 	41 	6 	72.66% 	87.23%
4419. 	506150 	Dragon Bros 	19 	1 	72.66% 	95.00%
4420. 	355570 	ENIGMA : An Illusion Named Family 	19 	1 	72.66% 	95.00%
4421. 	428040 	Sixth Grade Detective 	19 	1 	72.66% 	95.00%
4422. 	277870 	Diehard Dungeon 	297 	85 	72.64% 	77.75%
4423. 	341310 	Greyfox 	1,098 	361 	72.64% 	75.26%
4424. 	507490 	Ashes of the Singularity: Escalation 	575 	179 	72.62% 	76.26%
4425. 	338800 	Seven Kingdoms 2 HD 	125 	30 	72.62% 	80.65%
4426. 	470270 	Tribal Pass 	151 	38 	72.62% 	79.89%
4427. 	345090 	Ancient Planet 	138 	34 	72.61% 	80.23%
4428. 	9880 	Champions Online 	1,837 	625 	72.60% 	74.61%
4429. 	369290 	Airport Madness: World Edition 	141 	35 	72.58% 	80.11%
4430. 	6510 	Lost Planet: Extreme Condition 	454 	138 	72.58% 	76.69%
4431. 	303940 	CAPSULE 	88 	19 	72.58% 	82.24%
4432. 	334370 	From Earth 	88 	19 	72.58% 	82.24%
4433. 	290000 	DubWars 	157 	40 	72.57% 	79.70%
4434. 	535690 	Crash Force 	67 	13 	72.57% 	83.75%
4435. 	321110 	Fist of Jesus 	477 	146 	72.56% 	76.57%
4436. 	13530 	Prince of Persia: The Two Thrones 	235 	65 	72.56% 	78.33%
4437. 	235360 	Prime World: Defenders 	605 	190 	72.55% 	76.10%
4438. 	325610 	Total War: ATTILA 	9,256 	3,347 	72.55% 	73.44%
4439. 	492270 	The Cat! Porfirio's Adventure 	81 	17 	72.55% 	82.65%
4440. 	297020 	The Culling Of The Cows 	2,171 	747 	72.55% 	74.40%
4441. 	345060 	Stay Alight 	144 	36 	72.54% 	80.00%
4442. 	1500 	Darwinia 	403 	121 	72.54% 	76.91%
4443. 	377900 	Empire TV Tycoon 	406 	122 	72.54% 	76.89%
4444. 	591380 	Bomb Squad Academy 	182 	48 	72.53% 	79.13%
4445. 	644670 	Deus Vult 	56 	10 	72.53% 	84.85%
4446. 	378080 	Rack N Ruin 	56 	10 	72.53% 	84.85%
4447. 	339610 	FreeStyle2: Street Basketball 	4,717 	1,677 	72.52% 	73.77%
4448. 	3980 	CivCity: Rome 	147 	37 	72.51% 	79.89%
4449. 	325210 	Eternal Winter 	265 	75 	72.51% 	77.94%
4450. 	234920 	Dyscourse 	292 	84 	72.50% 	77.66%
4451. 	289950 	Construction-Simulator 2015 	1,813 	620 	72.49% 	74.52%
4452. 	580720 	Carrier Deck 	91 	20 	72.48% 	81.98%
4453. 	327440 	Hail to the King: Deathbat 	137 	34 	72.46% 	80.12%
4454. 	235620 	Small World 2 	460 	141 	72.45% 	76.54%
4455. 	292880 	Robin's Quest 	63 	12 	72.44% 	84.00%
4456. 	598690 	Dark Legion VR 	63 	12 	72.44% 	84.00%
4457. 	296910 	8BitBoy 	1,235 	414 	72.43% 	74.89%
4458. 	395570 	We Are The Dwarves 	312 	91 	72.43% 	77.42%
4459. 	18070 	The Baconing 	140 	35 	72.43% 	80.00%
4460. 	509540 	SVRVIVE: The Deus Helix 	52 	9 	72.42% 	85.25%
4461. 	279070 	9th Dawn II 	52 	9 	72.42% 	85.25%
4462. 	475490 	Major\Minor - Complete Edition 	212 	58 	72.42% 	78.52%
4463. 	267920 	Gun Metal 	430 	131 	72.42% 	76.65%
4464. 	302110 	Small Town Terrors Pilgrim's Hook Collector's Edition 	52 	9 	72.42% 	85.25%
4465. 	252850 	Streamline 	1,466 	497 	72.42% 	74.68%
4466. 	448910 	Axes and Acres 	52 	9 	72.42% 	85.25%
4467. 	434740 	Lichtspeer 	52 	9 	72.42% 	85.25%
4468. 	448320 	GIBZ 	114 	27 	72.41% 	80.85%
4469. 	364630 	AirMech® Command 	70 	14 	72.40% 	83.33%
4470. 	350810 	Pixel Puzzles 2: Anime 	467 	144 	72.38% 	76.43%
4471. 	365810 	Flying Tigers: Shadows Over China 	385 	116 	72.37% 	76.85%
4472. 	285900 	Gang Beasts 	9,042 	3,300 	72.36% 	73.26%
4473. 	377680 	Sakura Beach 	296 	86 	72.36% 	77.49%
4474. 	371420 	Teddy Floppy Ear - The Race 	484 	150 	72.36% 	76.34%
4475. 	264730 	Deadly 30 	1,032 	343 	72.35% 	75.05%
4476. 	481110 	The Bunker 	202 	55 	72.35% 	78.60%
4477. 	571350 	DED 	208 	57 	72.33% 	78.49%
4478. 	9760 	Act of War: High Treason 	107 	25 	72.33% 	81.06%
4479. 	420770 	The Legend of Dark Witch 	107 	25 	72.33% 	81.06%
4480. 	258910 	Citizens of Earth 	174 	46 	72.33% 	79.09%
4481. 	545540 	The Infectious Madness of Doctor Dekker 	97 	22 	72.32% 	81.51%
4482. 	40330 	Secret Files: Tunguska 	97 	22 	72.32% 	81.51%
4483. 	496990 	Ghost Sweeper 	28 	3 	72.31% 	90.32%
4484. 	375930 	Trap Them 	28 	3 	72.31% 	90.32%
4485. 	485160 	Black Hole Hazard 	28 	3 	72.31% 	90.32%
4486. 	467760 	Trapper's Delight 	48 	8 	72.31% 	85.71%
4487. 	448050 	Mr. Nibbles Forever 	28 	3 	72.31% 	90.32%
4488. 	302810 	Divinia Chronicles: Relics of Gan-Ti 	28 	3 	72.31% 	90.32%
4489. 	593850 	Davyria: Heroes of Eternity 	28 	3 	72.31% 	90.32%
4490. 	628610 	AIRIS 	48 	8 	72.31% 	85.71%
4491. 	434820 	Brushwood Buddies 	28 	3 	72.31% 	90.32%
4492. 	362310 	Dungeon League 	28 	3 	72.31% 	90.32%
4493. 	411320 	Codename: Panzers, Phase Two 	28 	3 	72.31% 	90.32%
4494. 	454970 	Gravity Den 	28 	3 	72.31% 	90.32%
4495. 	418210 	Metal Tales: Fury of the Guitar Gods 	28 	3 	72.31% 	90.32%
4496. 	360850 	Electric Circuit 	28 	3 	72.31% 	90.32%
4497. 	539400 	Son of a Witch 	28 	3 	72.31% 	90.32%
4498. 	350640 	Sherlock Holmes: The Devil's Daughter 	951 	315 	72.30% 	75.12%
4499. 	323450 	Alphadia Genesis 	59 	11 	72.30% 	84.29%
4500. 	368830 	Adventure in the Tower of Flight 	59 	11 	72.30% 	84.29%
4501. 	238430 	Contagion 	8,621 	3,152 	72.30% 	73.23%
4502. 	262120 	Toy Soldiers: Complete 	439 	135 	72.29% 	76.48%
4503. 	297760 	Qvadriga 	158 	41 	72.29% 	79.40%
4504. 	13540 	Tom Clancy's Rainbow Six: Vegas 	271 	78 	72.28% 	77.65%
4505. 	25010 	Lugaru HD 	274 	79 	72.28% 	77.62%
4506. 	58520 	Blood Bowl: Legendary Edition 	617 	197 	72.28% 	75.80%
4507. 	463550 	Neon Space ULTRA 	123 	30 	72.28% 	80.39%
4508. 	359230 	Lethis - Path of Progress 	453 	140 	72.27% 	76.39%
4509. 	525360 	Shio 	628 	201 	72.27% 	75.75%
4510. 	363600 	Holy Potatoes! A Weapon Shop?! 	736 	239 	72.27% 	75.49%
4511. 	236870 	HITMAN™ 	12,378 	4,570 	72.26% 	73.04%
4512. 	457530 	My Lady 	73 	15 	72.26% 	82.95%
4513. 	351470 	Sometimes: Success Requires Sacrifice 	412 	126 	72.25% 	76.58%
4514. 	244770 	StarMade 	1,733 	599 	72.24% 	74.31%
4515. 	292930 	Black Mirror 	318 	94 	72.24% 	77.18%
4516. 	513560 	Hunger Dungeon 	1,472 	504 	72.24% 	74.49%
4517. 	331720 	Survivor Squad: Gauntlets 	113 	27 	72.23% 	80.71%
4518. 	459510 	Zula 	4,930 	1,782 	72.23% 	73.45%
4519. 	301520 	Robocraft 	67,712 	25,616 	72.22% 	72.55%
4520. 	427910 	Zavix Tower 	243 	69 	72.20% 	77.88%
4521. 	502770 	Voodoo Garden 	246 	70 	72.20% 	77.85%
4522. 	253920 	Gorky 17 	617 	198 	72.19% 	75.71%
4523. 	35800 	BRAINPIPE: A Plunge to Unhumanity 	103 	24 	72.19% 	81.10%
4524. 	346460 	Vector 36 	116 	28 	72.19% 	80.56%
4525. 	6900 	Hitman: Codename 47 	932 	310 	72.19% 	75.04%
4526. 	356430 	Chris Sawyer's Locomotion 	151 	39 	72.19% 	79.47%
4527. 	253330 	Neverending Nightmares 	1,236 	420 	72.17% 	74.64%
4528. 	428860 	Red Haze 	55 	10 	72.15% 	84.62%
4529. 	341950 	Lux Delux 	135 	34 	72.15% 	79.88%
4530. 	412270 	Stories of Bethem: Full Moon 	55 	10 	72.15% 	84.62%
4531. 	237890 	Agarest: Generations of War 	1,141 	386 	72.15% 	74.72%
4532. 	349480 	Modular Combat 	1,047 	352 	72.15% 	74.84%
4533. 	378810 	Steamroll 	32 	4 	72.14% 	88.89%
4534. 	554800 	Masky 	40 	6 	72.14% 	86.96%
4535. 	250340 	Blockland 	3,469 	1,244 	72.14% 	73.60%
4536. 	419500 	Red Game Without A Great Name 	32 	4 	72.14% 	88.89%
4537. 	573050 	Wojdan - وجدان 	13 	0 	72.13% 	100%
4538. 	433290 	Nemesis of the Roman Empire 	13 	0 	72.13% 	100%
4539. 	29900 	Dark Sector 	269 	78 	72.13% 	77.52%
4540. 	586230 	Kult of Ktulu: Olympic 	13 	0 	72.13% 	100%
4541. 	489110 	Putty Pals 	13 	0 	72.13% 	100%
4542. 	428060 	Millia -The ending- 	13 	0 	72.13% 	100%
4543. 	587310 	Soma Spirits: Rebalance 	13 	0 	72.13% 	100%
4544. 	408240 	Slime Jumper 	13 	0 	72.13% 	100%
4545. 	425040 	ComixPlay #1: The Endless Incident 	13 	0 	72.13% 	100%
4546. 	589730 	Tyd wag vir Niemand 	13 	0 	72.13% 	100%
4547. 	411870 	Discovering Colors - Animals 	13 	0 	72.13% 	100%
4548. 	466770 	Ghost Croquet 	13 	0 	72.13% 	100%
4549. 	445070 	Tatsu 	13 	0 	72.13% 	100%
4550. 	464110 	Factotum 90 	13 	0 	72.13% 	100%
4551. 	339720 	Debugger 3.16: Hack'n'Run 	13 	0 	72.13% 	100%
4552. 	522130 	LandTraveller 	13 	0 	72.13% 	100%
4553. 	654620 	Maniac GO 	13 	0 	72.13% 	100%
4554. 	548130 	Scribble Ships 	13 	0 	72.13% 	100%
4555. 	547900 	Front Office Football Eight 	76 	16 	72.13% 	82.61%
4556. 	502920 	Gunnihilation 	13 	0 	72.13% 	100%
4557. 	512750 	One Giant Leap 	13 	0 	72.13% 	100%
4558. 	446850 	Mindball Play 	13 	0 	72.13% 	100%
4559. 	360530 	WE ARE DOOMED 	13 	0 	72.13% 	100%
4560. 	493290 	World VR Competition 	13 	0 	72.13% 	100%
4561. 	349150 	Dead TrailZ 	13 	0 	72.13% 	100%
4562. 	210230 	Nancy Drew: Tomb of the Lost Queen 	13 	0 	72.13% 	100%
4563. 	33180 	Zombie Shooter 2 	212 	59 	72.12% 	78.23%
4564. 	279540 	Pretentious Game 	212 	59 	72.12% 	78.23%
4565. 	543390 	Aeon 	36 	5 	72.11% 	87.80%
4566. 	438140 	Star Realms 	245 	70 	72.11% 	77.78%
4567. 	42220 	Nancy Drew: The Captive Curse 	36 	5 	72.11% 	87.80%
4568. 	333510 	Isbarah 	36 	5 	72.11% 	87.80%
4569. 	271990 	Dreamscape 	36 	5 	72.11% 	87.80%
4570. 	371520 	Bounty Train 	319 	95 	72.11% 	77.05%
4571. 	321400 	Supraball 	755 	248 	72.10% 	75.27%
4572. 	501990 	Phantasmagoria 	69 	14 	72.10% 	83.13%
4573. 	521350 	Use Your Words 	62 	12 	72.10% 	83.78%
4574. 	67000 	The Polynomial 	304 	90 	72.09% 	77.16%
4575. 	3810 	BloodRayne 	301 	89 	72.09% 	77.18%
4576. 	418180 	Tempest 	715 	234 	72.08% 	75.34%
4577. 	98600 	Demolition, Inc. 	184 	50 	72.06% 	78.63%
4578. 	425210 	Shadwen 	382 	117 	72.05% 	76.55%
4579. 	252070 	Gimbal 	150 	39 	72.05% 	79.37%
4580. 	412310 	Labyrinth 	150 	39 	72.05% 	79.37%
4581. 	455910 	STAR WARS™: Rogue Squadron 3D 	376 	115 	72.04% 	76.58%
4582. 	251170 	Damned 	2,320 	822 	72.04% 	73.84%
4583. 	238260 	Pinball Arcade 	1,913 	672 	72.03% 	74.00%
4584. 	238910 	Bionic Dues 	612 	198 	72.02% 	75.56%
4585. 	3800 	Advent Rising 	214 	60 	72.02% 	78.10%
4586. 	204440 	Pickers 	89 	20 	72.01% 	81.65%
4587. 	510930 	Thirst 	51 	9 	72.01% 	85.00%
4588. 	512080 	Fancy Skiing VR 	89 	20 	72.01% 	81.65%
4589. 	201330 	Max Payne (IT) 	51 	9 	72.01% 	85.00%
4590. 	281280 	Mashed 	168 	45 	71.98% 	78.87%
4591. 	586030 	Shardbound 	546 	175 	71.98% 	75.73%
4592. 	330460 	Celestial Command 	165 	44 	71.98% 	78.95%
4593. 	73020 	Majesty 2 Collection 	432 	135 	71.96% 	76.19%
4594. 	331360 	Heavy Metal Machines 	847 	283 	71.96% 	74.96%
4595. 	233230 	Kairo 	1,028 	349 	71.94% 	74.66%
4596. 	487530 	Simple Ball: Extended Edition 	58 	11 	71.93% 	84.06%
4597. 	429050 	Feed and Grow: Fish 	420 	131 	71.93% 	76.23%
4598. 	354860 	The Adventures of Tree 	231 	66 	71.93% 	77.78%
4599. 	575400 	Try Hard Parking 	58 	11 	71.93% 	84.06%
4600. 	215690 	Zeno Clash 2 	659 	216 	71.91% 	75.31%
4601. 	243280 	Poof 	152 	40 	71.90% 	79.17%
4602. 	212200 	Mabinogi 	1,607 	563 	71.89% 	74.06%
4603. 	554640 	Rescue the Great Demon 2 	266 	78 	71.89% 	77.33%
4604. 	414080 	Life is Hard 	263 	77 	71.89% 	77.35%
4605. 	270490 	The Forest of Doom 	155 	41 	71.88% 	79.08%
4606. 	349500 	Cubicle Quest 	396 	123 	71.88% 	76.30%
4607. 	532770 	Time Leap Paradise SUPER LIVE! 	127 	32 	71.88% 	79.87%
4608. 	338140 	Venetica 	155 	41 	71.88% 	79.08%
4609. 	568040 	Macbat 64 	47 	8 	71.86% 	85.45%
4610. 	576810 	2 Ninjas 1 Cup 	47 	8 	71.86% 	85.45%
4611. 	503860 	Patterna 	23 	2 	71.84% 	92.00%
4612. 	544310 	Jumps 	23 	2 	71.84% 	92.00%
4613. 	596910 	Life of a Wizard 	23 	2 	71.84% 	92.00%
4614. 	554810 	The Wild Eternal 	23 	2 	71.84% 	92.00%
4615. 	611640 	Mono 	23 	2 	71.84% 	92.00%
